,writer-id,attribute,avg_distance
652,131, pen_pressure_norm,0.1171808738494588
653,131, slant_angle_norm,0.0571095838106144
654,131, word_spacing_norm,0.08896087094631673
655,132, angle_norm,0.0655144524241506
656,132, letter_size_norm,0.06728535052334408
657,132, pen_pressure_norm,0.1171808738494588
658,132, slant_angle_norm,0.15124063794166814
659,132, word_spacing_norm,0.026266019809985813
660,133, angle_norm,0.09381614070577868
661,133, letter_size_norm,0.025032774734182965
662,133, pen_pressure_norm,0.1171808738494588
663,133, slant_angle_norm,0.1496348363358669
664,133, word_spacing_norm,0.03302537809875582
665,134, angle_norm,0.024548042753690626
666,134, letter_size_norm,0.025032774734182965
667,134, pen_pressure_norm,0.1171808738494588
668,134, slant_angle_norm,0.0816506466125466
669,134, word_spacing_norm,0.026266019809985816
670,135, angle_norm,0.024548042753690626
671,135, letter_size_norm,0.10487730163930803
672,135, pen_pressure_norm,0.1171808738494588
673,135, slant_angle_norm,0.0571095838106144
674,135, word_spacing_norm,0.08827515666060246
675,136, angle_norm,0.0351541407198068
676,136, letter_size_norm,0.08806110970116492
677,136, pen_pressure_norm,0.1171808738494588
678,136, slant_angle_norm,0.12104120774223824
679,136, word_spacing_norm,0.0798938595263641
680,137, angle_norm,0.07489165403113435
681,137, letter_size_norm,0.044849867146253455
682,137, pen_pressure_norm,0.11543458985058185
683,137, slant_angle_norm,0.24310805651011766
684,137, word_spacing_norm,0.008881415734053572
685,138, angle_norm,0.04202440185285628
686,138, letter_size_norm,0.04723092026935733
687,138, pen_pressure_norm,0.2436012112088486
688,138, slant_angle_norm,0.05710958381061441
689,138, word_spacing_norm,0.02626601980998582
690,139, angle_norm,0.024548042753690626
691,139, letter_size_norm,0.04310065010655896
692,139, pen_pressure_norm,0.2000965688730057
693,139, slant_angle_norm,0.08917307587410636
694,139, word_spacing_norm,0.05170596898553246
695,140, angle_norm,0.027881118905222144
696,140, letter_size_norm,0.11065098594957773
697,140, pen_pressure_norm,0.2503636872301687
698,140, slant_angle_norm,0.170613857314888
699,140, word_spacing_norm,0.026266019809985816
700,141, angle_norm,0.024548042753690626
701,141, letter_size_norm,0.11480165812193022
702,141, pen_pressure_norm,0.1171808738494588
703,141, slant_angle_norm,0.0571095838106144
704,141, word_spacing_norm,0.09760907096706584
705,142, angle_norm,0.02454804275369063
706,142, letter_size_norm,0.025032774734182965
707,142, pen_pressure_norm,0.1171808738494588
708,142, slant_angle_norm,0.164834451535482
709,142, word_spacing_norm,0.04492725750093858
710,143, angle_norm,0.024588255028544972
711,143, letter_size_norm,0.13317874424969373
712,143, pen_pressure_norm,0.1171808738494588
713,143, slant_angle_norm,0.06254168257604645
714,143, word_spacing_norm,0.12935925252116892
715,144, angle_norm,0.03974483588221708
716,144, letter_size_norm,0.025032774734182965
717,144, pen_pressure_norm,0.24526766639934758
718,144, slant_angle_norm,0.09710958381061432
719,144, word_spacing_norm,0.06887994968892493
720,145, angle_norm,0.04117770592090459
721,145, letter_size_norm,0.025032774734182965
722,145, pen_pressure_norm,0.1983940177538695
723,145, slant_angle_norm,0.12885561555664612
724,145, word_spacing_norm,0.026266019809985816
725,146, angle_norm,0.03297331858117307
726,146, letter_size_norm,0.050500870324229764
727,146, pen_pressure_norm,0.16301842968999153
728,146, slant_angle_norm,0.18599847269950326
729,146, word_spacing_norm,0.054475170136783144
730,147, angle_norm,0.05980501642384198
731,147, letter_size_norm,0.02503277473418297
732,147, pen_pressure_norm,0.24102506982591593
733,147, slant_angle_norm,0.08066819396716346
734,147, word_spacing_norm,0.06924098299113465
735,148, angle_norm,0.024548042753690626
736,148, letter_size_norm,0.09303580979781623
737,148, pen_pressure_norm,0.39373809857503755
738,148, slant_angle_norm,0.10907539577642636
739,148, word_spacing_norm,0.1357611295112812
740,149, angle_norm,0.05719719295343074
741,149, letter_size_norm,0.025032774734182965
742,149, pen_pressure_norm,0.1171808738494588
743,149, slant_angle_norm,0.0571095838106144
744,149, word_spacing_norm,0.031677784515868154
745,150, angle_norm,0.06461945975383193
746,150, letter_size_norm,0.025032774734182965
747,150, pen_pressure_norm,0.11718087384945879
748,150, slant_angle_norm,0.07710958381061431
749,150, word_spacing_norm,0.08981241156256325
750,151, angle_norm,0.024548042753690623
751,151, letter_size_norm,0.2869659386872947
752,151, pen_pressure_norm,0.17716593510292217
753,151, slant_angle_norm,0.0571095838106144
754,151, word_spacing_norm,0.1414725422815175
755,152, angle_norm,0.024548042753690623
756,152, letter_size_norm,0.03345522176194362
757,152, pen_pressure_norm,0.11718087384945881
758,152, slant_angle_norm,0.0571095838106144
759,152, word_spacing_norm,0.15360371044179405
760,153, angle_norm,0.050506851659278
761,153, letter_size_norm,0.025032774734182965
762,153, pen_pressure_norm,0.15325529008839994
763,153, slant_angle_norm,0.06505257835154779
764,153, word_spacing_norm,0.07756863837761359
765,154, angle_norm,0.04905275965353105
766,154, letter_size_norm,0.13823527158264381
767,154, pen_pressure_norm,0.3542200069432379
768,154, slant_angle_norm,0.06599847269950329
769,154, word_spacing_norm,0.08730260764099464
770,155, angle_norm,0.03105209098084631
771,155, letter_size_norm,0.05820132780886258
772,155, pen_pressure_norm,0.1171808738494588
773,155, slant_angle_norm,0.05710958381061441
774,155, word_spacing_norm,0.12453717554222923
775,156, angle_norm,0.024548042753690626
776,156, letter_size_norm,0.056931173693180064
777,156, pen_pressure_norm,0.1171808738494588
778,156, slant_angle_norm,0.32303550973654005
779,156, word_spacing_norm,0.10013920894818418
780,157, angle_norm,0.0359269305533272
781,157, letter_size_norm,0.025032774734182965
782,157, pen_pressure_norm,0.3198789123820004
783,157, slant_angle_norm,0.0571095838106144
784,157, word_spacing_norm,0.10593385368780044
785,158, angle_norm,0.030402523229974655
786,158, letter_size_norm,0.040267439956275596
787,158, pen_pressure_norm,0.1171808738494588
788,158, slant_angle_norm,0.0571095838106144
789,158, word_spacing_norm,0.026266019809985816
790,159, angle_norm,0.027000721185184828
791,159, letter_size_norm,0.0698054931672126
792,159, pen_pressure_norm,0.11718087384945879
793,159, slant_angle_norm,0.057109583810614394
794,159, word_spacing_norm,0.10136489137801886
795,160, angle_norm,0.05205098509909851
796,160, letter_size_norm,0.04183903908885039
797,160, pen_pressure_norm,0.1171808738494588
798,160, slant_angle_norm,0.0571095838106144
799,160, word_spacing_norm,0.11180939497131138
800,161, angle_norm,0.031386427323206734
801,161, letter_size_norm,0.1524637350794
802,161, pen_pressure_norm,0.1414688986309353
803,161, slant_angle_norm,0.13785032455135507
804,161, word_spacing_norm,0.16238757496125605
805,162, angle_norm,0.053148683789575546
806,162, letter_size_norm,0.1241726945932376
807,162, pen_pressure_norm,0.4406847742342987
808,162, slant_angle_norm,0.08094796764899816
809,162, word_spacing_norm,0.05809761655365052
810,163, angle_norm,0.056153034838058974
811,163, letter_size_norm,0.08398343489178278
812,163, pen_pressure_norm,0.40741529112508584
813,163, slant_angle_norm,0.05710958381061441
814,163, word_spacing_norm,0.08359421146201022
815,164, angle_norm,0.023899870122558804
816,164, letter_size_norm,0.021115107390547314
817,164, pen_pressure_norm,0.09389954848743287
818,164, slant_angle_norm,0.11585190805122118
819,164, word_spacing_norm,0.07975288009611849
820,165, angle_norm,0.0272145761453892
821,165, letter_size_norm,0.06027851850517794
822,165, pen_pressure_norm,0.20452121171204354
823,165, slant_angle_norm,0.09972288752357465
824,165, word_spacing_norm,0.08513103135662266
825,166, angle_norm,0.03459109165683582
826,166, letter_size_norm,0.11394121412277042
827,166, pen_pressure_norm,0.11214078339717505
828,166, slant_angle_norm,0.07290027543780464
829,166, word_spacing_norm,0.10296384869408397
830,167, angle_norm,0.02476556243759917
831,167, letter_size_norm,0.25895035560174495
832,167, pen_pressure_norm,0.13667148131962908
833,167, slant_angle_norm,0.07694510974579684
834,167, word_spacing_norm,0.15532710978799522
835,168, angle_norm,0.01737378011251177
836,168, letter_size_norm,0.01559749205573498
837,168, pen_pressure_norm,0.12686801231208913
838,168, slant_angle_norm,0.06840327675379212
839,168, word_spacing_norm,0.11850076424348713
840,169, angle_norm,0.024770137153413634
841,169, letter_size_norm,0.09338727879971521
842,169, pen_pressure_norm,0.0855780733899045
843,169, slant_angle_norm,0.09268597250924189
844,169, word_spacing_norm,0.12416967794032682
845,170, angle_norm,0.013847442780368212
846,170, letter_size_norm,0.06901834223565667
847,170, pen_pressure_norm,0.10083270300338616
848,170, slant_angle_norm,0.10125818108145043
849,170, word_spacing_norm,0.05726469809417053
850,171, angle_norm,0.022340194528879913
851,171, letter_size_norm,0.13086857297684462
852,171, pen_pressure_norm,0.09440857932472005
853,171, slant_angle_norm,0.05423788652686877
854,171, word_spacing_norm,0.058944809566351355
855,172, angle_norm,0.04348745859498402
856,172, letter_size_norm,0.053736768701105234
857,172, pen_pressure_norm,0.09245099675692656
858,172, slant_angle_norm,0.10985004800654778
859,172, word_spacing_norm,0.1164041380096861
860,173, angle_norm,0.009432805198656946
861,173, letter_size_norm,0.048346228880616474
862,173, pen_pressure_norm,0.11154912155710443
863,173, slant_angle_norm,0.0529031052921632
864,173, word_spacing_norm,0.09695946697842626
865,174, angle_norm,0.010704439982571529
866,174, letter_size_norm,0.05102606973659615
867,174, pen_pressure_norm,0.11008886065184198
868,174, slant_angle_norm,0.12023223951665366
869,174, word_spacing_norm,0.07569864088752556
870,175, angle_norm,0.008740499591607106
871,175, letter_size_norm,0.035763654706618964
872,175, pen_pressure_norm,0.09099934841198508
873,175, slant_angle_norm,0.06934246773152564
874,175, word_spacing_norm,0.022681953946599158
875,176, angle_norm,0.03263506767054306
876,176, letter_size_norm,0.0338665262854264
877,176, pen_pressure_norm,0.09170901221850705
878,176, slant_angle_norm,0.060209234951233995
879,176, word_spacing_norm,0.040795507922558226
880,177, angle_norm,0.025490592733127843
881,177, letter_size_norm,0.09185082626093077
882,177, pen_pressure_norm,0.08610414339925568
883,177, slant_angle_norm,0.051375112444582524
884,177, word_spacing_norm,0.09724505738166374
885,178, angle_norm,0.012016534193873718
886,178, letter_size_norm,0.05118636391587348
887,178, pen_pressure_norm,0.0909745853605253
888,178, slant_angle_norm,0.11093531932437699
889,178, word_spacing_norm,0.03974360480837135
890,179, angle_norm,0.012417737804706216
891,179, letter_size_norm,0.0756186735194337
892,179, pen_pressure_norm,0.09176747251601623
893,179, slant_angle_norm,0.055476534831719104
894,179, word_spacing_norm,0.023504880040113495
895,180, angle_norm,0.05257724715015838
896,180, letter_size_norm,0.03605487207100709
897,180, pen_pressure_norm,0.10411532208251643
898,180, slant_angle_norm,0.05700739902924997
899,180, word_spacing_norm,0.04241027147503803
900,181, angle_norm,0.00934149285479749
901,181, letter_size_norm,0.03917637378044205
902,181, pen_pressure_norm,0.09945601350905262
903,181, slant_angle_norm,0.07232212398189952
904,181, word_spacing_norm,0.04653823845130219
905,182, angle_norm,0.020220092236422415
906,182, letter_size_norm,0.04282518538817535
907,182, pen_pressure_norm,0.08945567977746136
908,182, slant_angle_norm,0.05924261670306412
909,182, word_spacing_norm,0.0614330675139463
910,183, angle_norm,0.06739949166147009
911,183, letter_size_norm,0.044152104558483465
912,183, pen_pressure_norm,0.15031247668828454
913,183, slant_angle_norm,0.06943713372848821
914,183, word_spacing_norm,0.022134765717179324
915,184, angle_norm,0.013014113304175984
916,184, letter_size_norm,0.08086681893018073
917,184, pen_pressure_norm,0.25980486315918244
918,184, slant_angle_norm,0.06891511730417513
919,184, word_spacing_norm,0.07422426118439696
920,185, angle_norm,0.01663037571844744
921,185, letter_size_norm,0.039380500402692864
922,185, pen_pressure_norm,0.09008095862185553
923,185, slant_angle_norm,0.05373201480148487
924,185, word_spacing_norm,0.051034718700736795
925,186, angle_norm,0.007513040992032158
926,186, letter_size_norm,0.08121969481890289
927,186, pen_pressure_norm,0.09841965138397232
928,186, slant_angle_norm,0.05319329426276433
929,186, word_spacing_norm,0.0940792819805942
930,187, angle_norm,0.00803582145463208
931,187, letter_size_norm,0.07742864313428136
932,187, pen_pressure_norm,0.09349488825787042
933,187, slant_angle_norm,0.06293980866219988
934,187, word_spacing_norm,0.05921772523668449
935,188, angle_norm,0.028049117306080684
936,188, letter_size_norm,0.0422540250057075
937,188, pen_pressure_norm,0.09158920764066023
938,188, slant_angle_norm,0.0721307364220909
939,188, word_spacing_norm,0.02761325793672671
940,189, angle_norm,0.009252805740823988
941,189, letter_size_norm,0.0370400224524588
942,189, pen_pressure_norm,0.08525690286750282
943,189, slant_angle_norm,0.08447067285973058
944,189, word_spacing_norm,0.07599158144583483
945,190, angle_norm,0.014223154053452453
946,190, letter_size_norm,0.04185894336894073
947,190, pen_pressure_norm,0.09232024493931797
948,190, slant_angle_norm,0.08158528187663637
949,190, word_spacing_norm,0.04803864026936424
950,191, angle_norm,0.19213878891831998
951,191, letter_size_norm,0.10886602658947866
952,191, pen_pressure_norm,0.18077496977749014
953,191, slant_angle_norm,0.17367539260592263
954,191, word_spacing_norm,0.041865358777062836
955,192, angle_norm,0.006062790623827317
956,192, letter_size_norm,0.11819750424866246
957,192, pen_pressure_norm,0.34080765574866845
958,192, slant_angle_norm,0.028572892040977026
959,192, word_spacing_norm,0.06158813423954129
960,193, angle_norm,0.00867159125786061
961,193, letter_size_norm,0.057863648265928005
962,193, pen_pressure_norm,0.05229414903912104
963,193, slant_angle_norm,0.04043969543693217
964,193, word_spacing_norm,0.02600085167521845
965,194, angle_norm,0.06893420628926335
966,194, letter_size_norm,0.01920435937382315
967,194, pen_pressure_norm,0.05486323531466527
968,194, slant_angle_norm,0.03588209431548703
969,194, word_spacing_norm,0.03279468669140038
970,195, angle_norm,0.020743944155504505
971,195, letter_size_norm,0.017452409977182247
972,195, pen_pressure_norm,0.051125432772939225
973,195, slant_angle_norm,0.04591014804656034
974,195, word_spacing_norm,0.02569315936752615
975,196, angle_norm,0.05745930539610768
976,196, letter_size_norm,0.023838875004915355
977,196, pen_pressure_norm,0.06839852289038262
978,196, slant_angle_norm,0.03819305319028993
979,196, word_spacing_norm,0.04539557210830582
980,197, angle_norm,0.09843938850256992
981,197, letter_size_norm,0.01196344696675813
982,197, pen_pressure_norm,0.03694444180215806
983,197, slant_angle_norm,0.03242152490253679
984,197, word_spacing_norm,0.01702429849754663
985,198, angle_norm,0.006232744931193863
986,198, letter_size_norm,0.01654598803417489
987,198, pen_pressure_norm,0.06788980705085797
988,198, slant_angle_norm,0.02604202784344618
989,198, word_spacing_norm,0.023627799890401924
990,199, angle_norm,0.01282314092949996
991,199, letter_size_norm,0.027061963500828602
992,199, pen_pressure_norm,0.07760683844381044
993,199, slant_angle_norm,0.032826538759931495
994,199, word_spacing_norm,0.016602170631606267
995,200, angle_norm,0.02391581779043352
996,200, letter_size_norm,0.024271775437815786
997,200, pen_pressure_norm,0.04293017072497738
998,200, slant_angle_norm,0.032734166089350245
999,200, word_spacing_norm,0.037005656141919266
1000,201, angle_norm,0.005786963141379975
1001,201, letter_size_norm,0.04890371005346699
1002,201, pen_pressure_norm,0.04809096475682597
1003,201, slant_angle_norm,0.032734166089350245
1004,201, word_spacing_norm,0.04575859731838986
1005,202, angle_norm,0.005656204013274614
1006,202, letter_size_norm,0.041217087732698346
1007,202, pen_pressure_norm,0.1094582672108461
1008,202, slant_angle_norm,0.0327374220926064
1009,202, word_spacing_norm,0.0631240819519596
1010,203, angle_norm,0.006539219911690907
1011,203, letter_size_norm,0.02167143531358241
1012,203, pen_pressure_norm,0.07013030475702539
1013,203, slant_angle_norm,0.01661788646334572
1014,203, word_spacing_norm,0.03136202284572026
1015,204, angle_norm,0.017947914079300124
1016,204, letter_size_norm,0.019967332326889024
1017,204, pen_pressure_norm,0.05691414639122607
1018,204, slant_angle_norm,0.03273416608935025
1019,204, word_spacing_norm,0.06982342835718837
1020,205, angle_norm,0.005101419454455036
1021,205, letter_size_norm,0.026118293349841372
1022,205, pen_pressure_norm,0.04158789393600713
1023,205, slant_angle_norm,0.03249207163975017
1024,205, word_spacing_norm,0.03444706963039156
1025,206, angle_norm,0.038008094620925
1026,206, letter_size_norm,0.022589143162695925
1027,206, pen_pressure_norm,0.05190107600281676
1028,206, slant_angle_norm,0.04232003731727406
1029,206, word_spacing_norm,0.03354305270447227
1030,207, angle_norm,0.08712219655977613
1031,207, letter_size_norm,0.024247979379258662
1032,207, pen_pressure_norm,0.04558809264979293
1033,207, slant_angle_norm,0.03243604923078659
1034,207, word_spacing_norm,0.012815397893611646
1035,208, angle_norm,0.01671399717169594
1036,208, letter_size_norm,0.02443337527064432
1037,208, pen_pressure_norm,0.047690357388801397
1038,208, slant_angle_norm,0.03370005599141036
1039,208, word_spacing_norm,0.041093051099902446
1040,209, angle_norm,0.004885893080476218
1041,209, letter_size_norm,0.10774295879411697
1042,209, pen_pressure_norm,0.29778048511527416
1043,209, slant_angle_norm,0.016357860920561306
1044,209, word_spacing_norm,0.03421715366400501
1045,210, angle_norm,0.003467304573734615
1046,210, letter_size_norm,0.01197159209364974
1047,210, pen_pressure_norm,0.029295005314657185
1048,210, slant_angle_norm,0.03420492699465801
1049,210, word_spacing_norm,0.03538495066515841
1050,211, angle_norm,0.026205328307961885
1051,211, letter_size_norm,0.020172167536753265
1052,211, pen_pressure_norm,0.025238862819290407
1053,211, slant_angle_norm,0.022838715442795234
1054,211, word_spacing_norm,0.0533724479650315
1055,212, angle_norm,0.006445934032722184
1056,212, letter_size_norm,0.020044386654524803
1057,212, pen_pressure_norm,0.16154355173370233
1058,212, slant_angle_norm,0.036768839060193424
1059,212, word_spacing_norm,0.051416113658259134
1060,213, angle_norm,0.016810083750760867
1061,213, letter_size_norm,0.03982236576408828
1062,213, pen_pressure_norm,0.04628416545369107
1063,213, slant_angle_norm,0.03433564594890639
1064,213, word_spacing_norm,0.047574514273407156
1065,214, angle_norm,0.005847143683004849
1066,214, letter_size_norm,0.03558931013793132
1067,214, pen_pressure_norm,0.02384127482051096
1068,214, slant_angle_norm,0.032396833544512095
1069,214, word_spacing_norm,0.01137271379139892
1070,215, angle_norm,0.018783061507560685
1071,215, letter_size_norm,0.044074934492984136
1072,215, pen_pressure_norm,0.16818926425862718
1073,215, slant_angle_norm,0.03528735757871198
1074,215, word_spacing_norm,0.04120957771054673
1075,216, angle_norm,0.005535842930024864
1076,216, letter_size_norm,0.021789910111845494
1077,216, pen_pressure_norm,0.06163325376073288
1078,216, slant_angle_norm,0.03351847981484045
1079,216, word_spacing_norm,0.030551290855415407
1080,217, angle_norm,0.004870573203152281
1081,217, letter_size_norm,0.0724247743550191
1082,217, pen_pressure_norm,0.09417986439375506
1083,217, slant_angle_norm,0.026328447596532568
1084,217, word_spacing_norm,0.03331989876204423
1085,218, angle_norm,0.032999042784725506
1086,218, letter_size_norm,0.040976515525136724
1087,218, pen_pressure_norm,0.09710612154250371
1088,218, slant_angle_norm,0.02514820684933632
1089,218, word_spacing_norm,0.055652764965196756
1090,219, angle_norm,0.0011844508781335204
1091,219, letter_size_norm,0.012751818486836958
1092,219, pen_pressure_norm,0.1535714112009502
1093,219, slant_angle_norm,0.025301287102705416
1094,219, word_spacing_norm,0.04153376071708267
1095,220, angle_norm,0.00802528906138924
1096,220, letter_size_norm,0.02995104596308179
1097,220, pen_pressure_norm,0.10816596686352802
1098,220, slant_angle_norm,0.035615728970913266
1099,220, word_spacing_norm,0.03358647007141905
1100,221, angle_norm,0.004647905199140248
1101,221, letter_size_norm,0.033726782421745094
1102,221, pen_pressure_norm,0.047760491098058355
1103,221, slant_angle_norm,0.03621890357408787
1104,221, word_spacing_norm,0.01778793759303155
1105,222, angle_norm,0.008918485787603684
1106,222, letter_size_norm,0.01952833079535555
1107,222, pen_pressure_norm,0.04419423965253653
1108,222, slant_angle_norm,0.032734166089350245
1109,222, word_spacing_norm,0.03316071565617778
1110,223, angle_norm,0.008550715811007229
1111,223, letter_size_norm,0.027313063506035858
1112,223, pen_pressure_norm,0.056693535692174224
1113,223, slant_angle_norm,0.03374014849066383
1114,223, word_spacing_norm,0.033129920548536605
1115,224, angle_norm,0.006168106571670849
1116,224, letter_size_norm,0.01954393398169045
1117,224, pen_pressure_norm,0.07905877899344793
1118,224, slant_angle_norm,0.0337709832043759
1119,224, word_spacing_norm,0.034425781114985406
1120,225, angle_norm,0.002952337396074692
1121,225, letter_size_norm,0.021800777516095354
1122,225, pen_pressure_norm,0.061240611566923064
1123,225, slant_angle_norm,0.03861633361357034
1124,225, word_spacing_norm,0.034062382422174936
1125,226, angle_norm,0.002403457267289532
1126,226, letter_size_norm,0.0640733374024464
1127,226, pen_pressure_norm,0.04775513823833825
1128,226, slant_angle_norm,0.033104536459720627
1129,226, word_spacing_norm,0.033479669904543805
1130,227, angle_norm,0.0012541823181334046
1131,227, letter_size_norm,0.01981257328777547
1132,227, pen_pressure_norm,0.06977273072375034
1133,227, slant_angle_norm,0.03644112579631009
1134,227, word_spacing_norm,0.044158597318389836
1135,228, angle_norm,0.0018760479149237755
1136,228, letter_size_norm,0.01460222730939632
1137,228, pen_pressure_norm,0.024544898787879577
1138,228, slant_angle_norm,0.03540408875927307
1139,228, word_spacing_norm,0.03378468079778998
1140,229, angle_norm,0.01043146228489251
1141,229, letter_size_norm,0.01446926063795383
1142,229, pen_pressure_norm,0.047423501954192426
1143,229, slant_angle_norm,0.028613542447481134
1144,229, word_spacing_norm,0.01820956587723438
1145,230, angle_norm,0.0014146637624664038
1146,230, letter_size_norm,0.026217543692994165
1147,230, pen_pressure_norm,0.05897975807983412
1148,230, slant_angle_norm,0.03332675868194284
1149,230, word_spacing_norm,0.0366919306517232
1150,231, angle_norm,0.005414416931321227
1151,231, letter_size_norm,0.038503469149651325
1152,231, pen_pressure_norm,0.060994560845645716
1153,231, slant_angle_norm,0.06412443376084606
1154,231, word_spacing_norm,0.044824143536877234
1155,232, angle_norm,0.015414247582793176
1156,232, letter_size_norm,0.020972365631284257
1157,232, pen_pressure_norm,0.06964131954597312
1158,232, slant_angle_norm,0.033474906830090995
1159,232, word_spacing_norm,0.03346107523263246
1160,233, angle_norm,0.00984125409251843
1161,233, letter_size_norm,0.043033672460342426
1162,233, pen_pressure_norm,0.06055991367940624
1163,233, slant_angle_norm,0.03332675868194284
1164,233, word_spacing_norm,0.0327371703515311
1165,234, angle_norm,0.009412274847089836
1166,234, letter_size_norm,0.012342892874659322
1167,234, pen_pressure_norm,0.08446067494865953
1168,234, slant_angle_norm,0.046102455738868064
1169,234, word_spacing_norm,0.03425142214062643
1170,235, angle_norm,0.011456216765135406
1171,235, letter_size_norm,0.016615791762515243
1172,235, pen_pressure_norm,0.0743427487626678
1173,235, slant_angle_norm,0.027646966115051075
1174,235, word_spacing_norm,0.030320610347918296
1175,236, angle_norm,0.01713993458526245
1176,236, letter_size_norm,0.02438198928229578
1177,236, pen_pressure_norm,0.08962081626504362
1178,236, slant_angle_norm,0.02763975505693699
1179,236, word_spacing_norm,0.013611974553174838
1180,237, angle_norm,0.0016754461095075273
1181,237, letter_size_norm,0.014480477305922423
1182,237, pen_pressure_norm,0.024235331842907937
1183,237, slant_angle_norm,0.03291535206303059
1184,237, word_spacing_norm,0.010516280583457393
1185,238, angle_norm,0.003803607600461859
1186,238, letter_size_norm,0.04910022324854551
1187,238, pen_pressure_norm,0.17659668265510536
1188,238, slant_angle_norm,0.02782105874060724
1189,238, word_spacing_norm,0.024455261917153498
1190,239, angle_norm,0.0030672125490861304
1191,239, letter_size_norm,0.02870830009291004
1192,239, pen_pressure_norm,0.036847903850348994
1193,239, slant_angle_norm,0.018224527587227934
1194,239, word_spacing_norm,0.024263168031874636
1195,240, angle_norm,0.0027080742400412373
1196,240, letter_size_norm,0.023357623222940826
1197,240, pen_pressure_norm,0.05890825250389523
1198,240, slant_angle_norm,0.013925215528392387
1199,240, word_spacing_norm,0.01635676037118496
1200,241, angle_norm,0.02846419794011415
1201,241, letter_size_norm,0.034529479097254706
1202,241, pen_pressure_norm,0.09999800388963738
1203,241, slant_angle_norm,0.04238566912092141
1204,241, word_spacing_norm,0.04601292553253346
1205,242, angle_norm,0.007798705725281714
1206,242, letter_size_norm,0.014598485889332416
1207,242, pen_pressure_norm,0.045576705321736445
1208,242, slant_angle_norm,0.021446954349308323
1209,242, word_spacing_norm,0.01906597356628
1210,243, angle_norm,0.02793511673787589
1211,243, letter_size_norm,0.036434295800348085
1212,243, pen_pressure_norm,0.167749539871882
1213,243, slant_angle_norm,0.019187909754517098
1214,243, word_spacing_norm,0.01145719180149975
1215,244, angle_norm,0.0023969822338639766
1216,244, letter_size_norm,0.03478386838070158
1217,244, pen_pressure_norm,0.02548789374253091
1218,244, slant_angle_norm,0.02117128088074537
1219,244, word_spacing_norm,0.02596325360509711
1220,245, angle_norm,0.001976348817631901
1221,245, letter_size_norm,0.014538501099761198
1222,245, pen_pressure_norm,0.02191416158735019
1223,245, slant_angle_norm,0.020543368166938202
1224,245, word_spacing_norm,0.019894392081751682
1225,246, angle_norm,0.0030251418717470364
1226,246, letter_size_norm,0.023263681250758384
1227,246, pen_pressure_norm,0.11124366693435095
1228,246, slant_angle_norm,0.030515208737150627
1229,246, word_spacing_norm,0.0190361062925196
1230,247, angle_norm,0.002548364952614954
1231,247, letter_size_norm,0.009912365148529745
1232,247, pen_pressure_norm,0.036014879978653117
1233,247, slant_angle_norm,0.021446954349308323
1234,247, word_spacing_norm,0.025438838707263302
1235,248, angle_norm,0.04297773044218567
1236,248, letter_size_norm,0.03669980050836613
1237,248, pen_pressure_norm,0.3519853576404617
1238,248, slant_angle_norm,0.13940435280641394
1239,248, word_spacing_norm,0.0010462008400151657
1240,249, angle_norm,0.0030035386003945163
1241,249, letter_size_norm,0.008701068055875482
1242,249, pen_pressure_norm,0.09718800749932535
1243,249, slant_angle_norm,0.026005946889795427
1244,249, word_spacing_norm,0.00682925227804772
1245,250, angle_norm,0.017853735066699634
1246,250, letter_size_norm,0.011992524334369741
1247,250, pen_pressure_norm,0.04373309407471924
1248,250, slant_angle_norm,0.018805946889795377
1249,250, word_spacing_norm,0.005927291493733999
1250,251, angle_norm,0.00800407473495787
1251,251, letter_size_norm,0.02310284740788201
1252,251, pen_pressure_norm,0.11236619445047931
1253,251, slant_angle_norm,0.02511425185843642
1254,251, word_spacing_norm,0.01827415563946603
1255,252, angle_norm,0.0012885711990619046
1256,252, letter_size_norm,0.016683158903053073
1257,252, pen_pressure_norm,0.09824904620956805
1258,252, slant_angle_norm,0.021446954349308316
1259,252, word_spacing_norm,0.02843384184039128
1260,253, angle_norm,0.0041972811695266884
1261,253, letter_size_norm,0.02158567869903199
1262,253, pen_pressure_norm,0.09671011421646211
1263,253, slant_angle_norm,0.016247516092975332
1264,253, word_spacing_norm,0.008189217945290612
1265,254, angle_norm,0.00903937863735362
1266,254, letter_size_norm,0.016717234349544273
1267,254, pen_pressure_norm,0.027428810686340066
1268,254, slant_angle_norm,0.02905959867536224
1269,254, word_spacing_norm,0.022695109984012356
1270,255, angle_norm,0.01719076246292983
1271,255, letter_size_norm,0.06296799024553298
1272,255, pen_pressure_norm,0.051996316253648846
1273,255, slant_angle_norm,0.0295828078047497
1274,255, word_spacing_norm,0.01865232923534923
1275,256, angle_norm,0.035457684440985175
1276,256, letter_size_norm,0.011199534857117721
1277,256, pen_pressure_norm,0.026959386557349772
1278,256, slant_angle_norm,0.020543355715213225
1279,256, word_spacing_norm,0.01766203412740706
1280,257, angle_norm,0.0012175206088676754
1281,257, letter_size_norm,0.01941272969681469
1282,257, pen_pressure_norm,0.025604928557291472
1283,257, slant_angle_norm,0.01836150244535093
1284,257, word_spacing_norm,0.017904108878169223
1285,258, angle_norm,0.04426187478980942
1286,258, letter_size_norm,0.015738589925113955
1287,258, pen_pressure_norm,0.22115999394084782
1288,258, slant_angle_norm,0.02083430643748315
1289,258, word_spacing_norm,0.014176004303005852
1290,259, angle_norm,0.03599262258876186
